SQLDATEE,Count,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone
20180515,810,0.909781641,7.988195574,1.014814815,7.734791694,-1.13388829
20180516,938,0.98004142,7.944754943,1.029832978,7.720378071,-1.332386457
20180517,1050,1.107514327,8.054242006,1.029460317,7.844426435,-1.370069535
20180518,940,1.095263333,8.496245503,1.032953394,8.212282622,-0.9390088
20180519,765,1.046003263,7.33004928,1.067472767,7.227330745,-1.604904504
20180520,697,0.969205747,6.893533713,1.020755619,6.798672517,-1.319047283
20180521,1250,1.171511287,7.106931507,1.043927619,6.930208871,-1.119126129
20180522,1199,1.041103955,7.394091502,1.03177297,7.12524189,-1.335288769
20180523,1030,1.046580018,7.83226453,1.032454699,7.578920613,-0.961855324
20180524,1042,0.799030329,8.043930076,1.035588612,7.847848838,-1.374149509
20180525,890,0.589998933,7.772399081,1.012996255,7.589929703,-1.213709089
20180526,609,0.57417631,8.162452967,1.016283525,7.982330727,-1.441362685
20180527,530,0.711001342,7.66214558,1.009703504,7.483879632,-1.234197338
20180528,758,1.007935971,7.961407772,1.012532982,7.796848813,-1.176623842
20180529,883,1.242609972,8.312669774,1.017365043,8.107633994,-1.115865492
20180530,898,0.976597315,8.142097865,1.008787449,7.899595397,-1.131403102
20180531,956,1.030365866,8.040815879,1.027632497,7.829668484,-1.437123916
20180601,928,0.724508785,7.920288241,1.030405891,7.651918305,-1.836754889
20180602,734,0.095121313,7.640342665,1.015777864,7.430137656,-1.792628936
20180603,557,1.061193335,7.605869465,1.020322162,7.447863138,-1.084100079
20180604,886,1.082784998,7.800080598,1.028856283,7.616365392,-1.105835159
20180605,943,0.930853489,7.637709772,1.032536737,7.458955711,-1.194368187
20180606,999,1.056687777,7.978648876,1.018435102,7.735732912,-1.416288554
20180607,1072,0.905058058,7.903639822,1.032571517,7.64542717,-1.382159657
20180608,920,1.196957144,7.942987087,1.045652174,7.784571409,-0.832136059
20180609,685,1.050320455,7.98917958,1.025344688,7.732996055,-1.02999838
20180610,652,0.950265041,7.996553734,1.010736196,7.799893884,-1.320692752
20180611,930,1.049161456,8.145048088,1.020740741,7.951681276,-1.219092378
20180612,952,1.052741805,8.176387949,1.038602941,7.960168127,-1.233171896
20180613,991,0.96638483,7.817280672,1.050033636,7.620448326,-1.575679897
20180614,1138,0.967666578,8.098430449,1.037857422,7.88634281,-1.636028512
20180615,852,1.064007732,7.999603998,1.030254073,7.778936297,-1.325530351
20180616,726,0.980936496,7.921852603,1.012741047,7.747848576,-1.150624254
20180617,596,0.692903096,7.472455214,1.018736018,7.28827097,-1.218712297
20180618,820,1.064306502,7.909176255,1.018344948,7.641062898,-1.293147427
20180619,840,0.666631951,7.468371756,1.027380952,7.221688266,-1.4059015
20180620,895,0.783833528,7.559124559,1.03594041,7.301753643,-1.163037572
20180621,994,0.972195383,7.964411083,1.01768947,7.732133725,-0.764354863
20180622,961,0.950424702,8.276381833,1.019696744,8.006678482,-1.413510836
20180623,699,0.913471905,7.599445008,1.010266367,7.407183955,-1.370733264
20180624,559,0.844773476,7.977268081,1.007692308,7.671939688,-1.240864522
20180625,774,0.433740682,8.172702415,1.032730405,7.966169477,-1.371508448
20180626,1044,0.712953692,8.056212261,1.015804598,7.864048422,-1.149294514
20180627,885,1.165453388,7.885835109,1.022316384,7.661724267,-1.118828522
20180628,873,0.918251043,7.973490847,1.024723177,7.776711471,-1.275768529
20180629,812,0.934951677,7.968290327,1.014880952,7.7373702,-1.233957039
20180630,729,1.028911783,7.567815997,1.008504801,7.3271384,-0.673972029
20180701,561,1.163074282,7.583281642,1.016399287,7.461844038,-1.209568216
20180702,750,1.025011722,7.939179369,1.002666667,7.695739157,-0.950250033
20180703,848,0.612101477,8.380291034,1.016102314,8.002088268,-1.614829871
20180704,822,0.646520793,8.024433564,1.016307496,7.826593187,-1.341961177
20180705,813,0.76666836,8.362272886,1.026855269,8.056830168,-1.407817501
20180706,752,0.84116754,8.3132402,1.009474734,8.001579233,-1.23523807
20180707,497,1.135145215,8.073316354,1.005030181,7.874377265,-0.730874327
20180708,449,1.194560424,8.094216869,1.006681514,7.794097019,-1.324987282
20180709,702,1.144379026,8.280829476,1.007478632,8.087734711,-0.850327372
20180710,836,1.154211301,8.492257043,1.029994019,8.256985082,-1.137646574
20180711,869,0.813456679,8.172194509,1.026467204,7.956553137,-1.363591783
20180712,898,1.162881794,7.821172706,1.028361968,7.603298228,-1.424908583
20180713,832,0.917141791,7.823083644,1.019078318,7.61401771,-1.718762638
20180714,519,0.894500486,8.352004076,1.019321344,7.986554646,-1.550127191
20180715,348,1.296200551,7.733998774,1.040517241,7.493098391,-1.446108614
20180716,658,1.045063127,7.775784891,1.024927631,7.59750294,-1.592193263
20180717,796,0.979226836,7.439257194,1.036285595,7.294604321,-1.245564452
20180718,753,1.077219067,7.585249412,1.026781762,7.37109123,-1.335371929
20180719,690,1.030697982,8.032472545,1.012095411,7.837094123,-1.422938296
20180720,754,1.057452788,7.851354927,1.025198939,7.725890736,-1.062402465
20180721,701,1.328108963,7.635519942,1.026668252,7.496594412,-0.96071017
20180722,761,1.256368333,7.818554561,1.025732262,7.684351871,-1.287871961
20180723,923,1.51529005,7.554800911,1.03568849,7.463096841,-1.312093408
20180724,805,1.012221547,7.79583521,1.012292221,7.589452483,-1.123345851
20180725,759,1.184336953,7.7364805,1.034914361,7.613430405,-0.976329611
20180726,825,1.250161894,7.884048352,1.019728136,7.688847687,-1.093530697
20180727,836,1.356153147,7.679596078,1.029639744,7.553929741,-1.020590183
20180728,554,1.148683296,7.879952992,1.019855596,7.652377115,-0.915129945
20180729,512,1.195638519,8.04916997,1.011393229,7.857358299,-1.235347478
20180730,729,0.922621967,7.920611784,1.013946045,7.628131821,-1.369060819
20180731,800,0.88249973,7.713010804,1.011452381,7.542018245,-1.324961356
20180801,889,0.956101561,8.099253431,1.033251132,7.917760577,-1.502149262
20180802,870,0.90379826,7.858555701,1.055180624,7.547389855,-1.539959424
20180803,821,0.683664526,7.960393392,1.019314425,7.792383996,-1.41808689
20180804,617,0.497600436,8.094858041,1.070097245,7.862695246,-1.540448505
20180805,530,0.422783379,7.585442152,1.03836478,7.471458924,-1.741222007
20180806,685,0.821501043,7.690960625,1.032615572,7.534791004,-1.147449132
20180807,877,0.649731257,8.209637985,1.055302166,8.020585608,-1.674229432
20180808,1007,0.749077649,8.076827786,1.043230718,7.837007131,-2.060288556
20180809,1417,0.320705326,8.174357671,1.068108438,7.844137306,-3.038379032
20180810,867,0.470680685,7.657746338,1.022660065,7.520716125,-2.278011906
20180811,579,0.668081939,7.208865518,1.023747841,7.086804294,-2.212047135
20180812,503,0.840267249,7.378559164,1.033797217,7.183838599,-1.559535629
20180813,785,0.978801231,7.801495137,1.041866875,7.636873305,-2.098207206
20180814,817,0.997722381,7.412129707,1.04595874,7.281506637,-1.969204988
20180815,886,1.22694249,7.280261862,1.025668243,7.107128399,-1.465390642
20180816,828,0.980899699,7.635358749,1.044151139,7.520173947,-1.48468395
20180817,880,1.068904647,7.658701388,1.022818526,7.460350503,-1.723836534
20180818,541,1.077364555,7.49751569,1.040562744,7.369221926,-1.684230104
20180819,470,0.942738982,7.51525425,1.011347518,7.331339264,-1.499446115
20180820,564,1.220143293,7.675037905,1.015351655,7.494712705,-1.884051545
20180821,708,0.692579773,7.771555089,1.020291902,7.48826099,-2.171950654
20180822,902,0.360608273,7.882974482,1.033106325,7.646923443,-1.901353217
20180823,1073,0.075063637,7.48861772,1.029739288,7.310668456,-1.853360382
20180824,935,0.502008206,7.589161629,1.032835454,7.374198202,-1.808110496
20180825,597,0.55172869,7.600943137,1.037967616,7.50074971,-1.960448173
20180826,519,1.081060919,7.070295301,1.033076429,6.959569546,-1.753086061
20180827,751,0.797225979,7.718075987,1.055234291,7.532922614,-1.791341604
20180828,835,1.250429669,7.358464277,1.023419827,7.152228915,-1.444046917
20180829,780,1.167729412,7.541782795,1.026405611,7.408347368,-1.25720143
20180830,784,1.252227255,7.585760084,1.03039966,7.348715972,-1.187137954
20180831,824,1.374180308,7.22379051,1.049552127,7.061929265,-1.182372421
20180901,544,1.42044421,7.012709862,1.029650596,6.896571099,-0.98072871
20180902,494,1.010707218,7.425610978,1.007422402,7.193154838,-1.398445109
20180903,768,1.378205073,7.706495747,1.028483073,7.50618366,-1.380239712
20180904,935,1.285924798,7.544623071,1.047980235,7.442935509,-1.237684839
20180905,957,1.441165917,7.603173745,1.027890979,7.499847619,-0.871880992
20180906,888,1.099085965,7.729292797,1.034159159,7.569067445,-0.741723907
20180907,770,1.120979558,7.91880898,1.028571429,7.840892993,-1.025711503
20180908,560,1.13015477,7.841894505,1.027142857,7.691911512,-0.727606001
20180909,502,1.00998282,7.672618005,1.024588155,7.509954374,-0.789551584
20180910,710,1.136203393,7.470678566,1.025117371,7.341447797,-0.923349909
20180911,780,1.08781488,7.511585238,1.016452991,7.379281929,-1.256933637
20180912,909,1.092828723,7.410407471,1.013974016,7.318331239,-1.401169455
20180913,819,1.006490817,7.627939435,1.02469475,7.497400838,-1.368376822
20180914,774,0.812215226,7.978048731,1.023148148,7.85279341,-1.079096473
20180915,624,0.572358031,7.346505515,1.030930875,7.285087589,-1.183077987
20180916,534,0.928180068,7.297766985,1.011610487,7.222403086,-1.705898034
20180917,739,0.670740265,7.706647118,1.0297023,7.513079919,-1.561890056
20180918,828,0.407567301,7.603336244,1.042337627,7.457496201,-1.999648099
20180919,729,1.05551121,8.073534225,1.048642411,7.939022861,-1.490976065
20180920,760,1.157152104,7.890762038,1.020394737,7.722090358,-0.91618815
20180921,752,0.979738693,7.541216319,1.080064273,7.452551172,-1.285163213
20180922,587,0.814039586,7.335625441,1.038955139,7.308836685,-1.669442331
20180923,496,1.195138533,7.269728608,1.016129032,7.132265265,-1.403128414
20180924,760,1.151130026,7.862262266,1.022697368,7.750025424,-1.185657074
20180925,1022,0.830582975,7.637508829,1.032485323,7.503919229,-1.518015096
20180926,1009,1.306697747,7.486173174,1.024352087,7.319752203,-1.29265384
20180927,807,1.133348188,7.519286824,1.023927539,7.41265551,-1.502681883
20180928,777,0.621454941,7.469963822,1.018018018,7.270529694,-1.254454748
20180929,592,1.21359498,7.615437991,1.031416379,7.436810703,-1.398310509
20180930,474,0.837012523,7.793648046,1.023734177,7.680835776,-1.116407523
20181001,614,1.195224086,7.558256486,1.015472313,7.371386624,-0.850683141
20181002,772,1.405940565,7.646121249,1.008311744,7.512852683,-0.880917607
20181003,759,1.186353549,7.917034536,1.041352258,7.848780568,-0.962224834
20181004,852,0.990939847,7.62758574,1.023474178,7.543127137,-1.066115431
20181005,733,0.977640049,7.599098057,1.01796271,7.545573727,-1.243412928
20181006,487,1.256781514,7.249185904,1.015361299,7.129290855,-1.062898219
20181007,428,1.035471757,7.498557872,1.012266355,7.445197251,-0.765678357
20181008,712,0.983002419,7.559851218,1.03071161,7.426166761,-0.616990745
20181009,761,1.209985106,7.397608596,1.007884363,7.254419809,-1.108644369
20181010,855,0.975962861,7.887342544,1.0536132,7.632782828,-1.664097788
20181011,806,1.119518816,7.828154927,1.021381307,7.651825612,-1.481774519
20181012,817,1.276322498,7.51964756,1.034679723,7.389012833,-1.334563483
20181013,511,0.699225869,7.443767349,1.026908023,7.337905827,-1.467853125
20181014,539,0.798820177,6.862413284,1.02770121,6.730751583,-1.261780019
20181015,580,1.189571948,7.274914281,1.008908046,7.184942878,-1.081033734
20181016,705,1.168463892,7.46948443,1.015780142,7.353962517,-1.038748694
20181017,741,0.931506399,7.464362122,1.0105713,7.348241693,-1.237576637
20181018,771,0.974613302,7.607532009,1.056420233,7.452562918,-1.126288312
20181019,750,0.884712729,7.687072907,1.0286,7.559427126,-1.59100812
20181020,589,0.691324617,7.36187378,1.008300321,7.241718553,-1.369884807
20181021,500,1.101649617,7.492292332,1.012,7.374858999,-1.333183243
20181022,723,0.794491878,7.494692645,1.008759797,7.318089731,-1.203202814
20181023,1002,0.986303131,7.877459955,1.012641384,7.710375077,-1.505344059
20181024,847,0.77665643,8.033430185,1.032073987,7.883597442,-1.481941764
20181025,875,0.6424478,8.1857196,1.067098901,8.003799254,-1.829177415
20181026,802,1.135537721,7.865142204,1.019887781,7.697550766,-1.050424615
20181027,480,0.880889013,7.705943287,1.021527778,7.584369213,-1.350708483
20181028,536,0.761011312,8.262887201,1.015125267,8.178589937,-1.237196581
20181029,845,1.215088549,6.996671369,1.025131023,6.895969928,-0.818074846
20181030,979,1.248079439,7.103312999,1.014251666,6.987350515,-0.840266377
20181031,873,1.385296019,7.646256458,1.023669422,7.521224476,-0.891336133
20181101,877,1.388587951,7.353677917,1.050171038,7.274878438,-1.00730673
20181102,1013,1.549556312,7.469872362,1.057639574,7.339860441,-0.934552948
20181103,583,1.174174499,6.880539468,1.016795312,6.801464412,-1.22211632
20181104,517,1.210847114,7.168048089,1.017408124,7.05746045,-0.946068886
20181105,750,1.401322122,7.427973774,1.065209402,7.374613091,-1.179902271
20181106,823,1.378665998,7.426215005,1.022296476,7.349255728,-1.092472707
20181107,790,1.463476022,7.443232211,1.03649789,7.248801831,-0.833901407
20181108,854,1.382228254,7.579313792,1.040661593,7.486704209,-1.021892646
20181109,935,1.374923821,7.369078591,1.025215961,7.221175449,-0.963867088
20181110,611,1.252041991,7.181361426,1.026303484,7.076809949,-1.015594459
20181111,548,1.319588916,7.070087893,1.062087244,7.013916267,-0.833348407
20181112,802,1.095476216,6.988177567,1.017708995,6.89747575,-1.273568514
20181113,904,1.135082165,7.134472502,1.029984022,7.048146297,-1.394686353
20181114,918,1.107775022,7.363055282,1.015623084,7.249688578,-1.341530911
20181115,1062,0.807164315,7.341866527,1.039188189,7.267638743,-1.757405793
20181116,1058,0.885505777,7.448604345,1.025949067,7.338033418,-1.326934052
20181117,1206,1.050286107,7.316596361,1.063770852,7.241236329,-1.76058403
20181118,941,1.240382419,7.036381884,1.042845335,6.959119009,-1.545754218
20181119,938,1.156584049,7.102093373,1.04246624,7.053880356,-1.258858177
20181120,1038,0.827173871,6.951987659,1.034280668,6.889272007,-1.469029387
20181121,1020,0.845924572,7.42842846,1.026797386,7.310600495,-1.081369842
20181122,1036,0.880907536,7.369045064,1.050252038,7.282891802,-1.277898698
20181123,1096,0.851091018,6.912592236,1.045611707,6.824063415,-1.069645241
20181124,689,0.912561221,7.078115171,1.025670975,6.953925524,-1.063866541
20181125,617,0.824642659,7.067897277,1.037547272,6.998058579,-1.078951108
20181126,1037,1.261239942,6.911548683,1.045548473,6.81655223,-1.318523127
20181127,1934,1.374160468,6.198272434,1.092622414,6.127538717,-1.264207267
20181128,2629,1.185733234,5.861036991,1.073853517,5.779784685,-1.418768174
20181129,3558,1.211214079,5.743552328,1.095474035,5.660680242,-1.584322748
20181130,4996,1.547011476,5.384767695,1.113887631,5.310848901,-1.190201098
20181201,3447,1.383184159,5.478238216,1.105300381,5.424096313,-0.843700976
20181202,2906,1.552245103,5.39544619,1.060352032,5.3412014,-1.100484529
20181203,2308,1.561927514,5.751020304,1.071394289,5.683016519,-0.737945618
20181204,1506,1.469952235,6.268434377,1.052202589,6.175463579,-1.149972867
20181205,1266,1.096183652,6.746990685,1.043378094,6.61233157,-1.595871284
20181206,1226,0.986006375,6.808893619,1.046730884,6.72323371,-1.719547466
20181207,992,0.95566458,6.685845306,1.041729071,6.613734924,-1.774733771
20181208,649,0.805810464,6.71775666,1.028505393,6.609125634,-2.008163774
20181209,553,0.706065221,7.132416596,1.013562387,7.057227098,-1.466440105
20181210,769,0.910796581,6.983094404,1.026038764,6.889673477,-1.283046132
20181211,903,0.938614729,7.326892311,1.048603421,7.184109504,-2.00260291
20181212,939,0.558105761,7.200625022,1.041214058,7.090038786,-2.272234716
20181213,854,0.944812102,7.374212689,1.024598206,7.245158133,-1.309132855
20181214,810,0.967613494,7.486368545,1.051975309,7.387773343,-1.319118728
20181215,486,1.211341753,6.980429292,1.015089163,6.920645831,-1.077936911
20181216,518,0.695728793,7.104962669,1.039934295,7.044988409,-1.576356734
20181217,699,0.970605429,7.383951352,1.02030111,7.277828814,-1.523146612
20181218,783,1.126201702,7.040581974,1.006811409,6.856523546,-1.422584977
20181219,740,0.891282682,7.676295621,1.036261261,7.400767981,-1.25212616
20181220,763,0.976767025,7.603195005,1.030144168,7.497949971,-1.851812961
20181221,794,0.952691297,7.670097814,1.032115869,7.525061169,-2.235231332
20181222,505,0.897700227,7.331892012,1.015841584,7.245127907,-2.005168742
20181223,412,0.763790893,7.624823033,1.011529126,7.530577742,-1.331490777
20181224,485,1.176824326,7.383209615,1.019243986,7.294863413,-1.539578036
20181225,308,0.94733631,7.357862029,1.025974026,7.299666437,-1.635718349
20181226,609,0.873009418,7.886801658,1.025834702,7.696291584,-1.652218377
20181227,618,1.06450949,7.832159096,1.025080906,7.719080099,-1.614039869
20181228,516,1.274154061,7.399415668,1.019379845,7.27665316,-1.267963782
20181229,394,0.654970087,7.329376708,1.00676819,7.196004919,-1.459126037
20181230,557,0.307227293,6.982322779,1.028725314,6.877253103,-1.444147603
20181231,504,0.485393392,7.164638112,1.017328042,7.06746313,-1.540648382
20190101,317,1.129797138,6.724647557,1.018927445,6.623250531,-1.135376434
20190102,535,0.843164491,6.87925508,1.01588785,6.796083174,-0.757739215
20190103,600,0.651968346,7.221255194,1.013666667,7.070175649,-1.672021971
20190104,675,0.598720547,7.458820763,1.03950147,7.37027285,-1.773146777
20190105,478,0.799814831,7.13171432,1.006799163,6.998841238,-1.528735668
20190106,437,1.032588868,7.22949663,1.009534706,7.043008244,-1.43958168
20190107,619,1.04627817,7.386761926,1.017770598,7.265963285,-1.617261891
20190108,606,0.869050018,7.571995711,1.028736445,7.416660178,-1.543531286
20190109,596,0.848583769,7.570525383,1.020693512,7.472776245,-1.554740778
20190110,712,0.763851833,7.30093886,1.029494382,7.23383676,-1.485214215
20190111,658,0.659257504,7.525347541,1.012158055,7.455843995,-1.541232039
20190112,492,0.851105562,6.948945914,1.024051491,6.851244523,-1.657783583
20190113,528,1.204104885,6.769992112,1.017992424,6.643980508,-1.119365266
20190114,620,1.04557704,7.318047257,1.017903226,7.202841979,-1.309744818
20190115,693,0.869113624,7.767568719,1.022297808,7.528889122,-1.677063157
20190116,876,1.141876635,6.593982452,1.035257879,6.476672529,-1.072119612
20190117,794,0.996776091,7.018450497,1.013128769,6.932988101,-1.493665901
20190118,684,0.788292214,7.11664856,1.022904483,7.000073452,-1.615161342
20190119,473,0.62459934,7.324930169,1.021987315,7.258229868,-2.022913508
20190120,481,1.013396905,7.057451992,1.020790021,6.974123609,-1.766549478
20190121,632,0.815268631,7.412636771,1.022470238,7.291024039,-1.602695905
20190122,654,1.217187576,7.432704116,1.0254842,7.31312497,-1.43918135
20190123,765,1.138815475,7.197199734,1.016993464,7.075438989,-1.377389682
20190124,933,1.217456674,6.971411158,1.034306083,6.876789703,-1.215019758
20190125,713,1.057892479,6.834004442,1.017648434,6.780096237,-1.22147848
20190126,392,1.077804701,6.994337876,1.021258503,6.85495498,-1.377854309
20190127,466,0.599121001,6.837321784,1.022961373,6.72221904,-1.655607296
20190128,588,0.932565195,7.385204815,1.030801209,7.336923053,-1.497413507
20190129,582,1.237738409,7.474788022,1.031557847,7.327696712,-1.287417397
20190130,718,1.130106584,7.214146336,1.028551532,7.089702799,-1.151178503
20190131,728,1.24419461,7.445078113,1.040521978,7.248421702,-1.542234447
20190201,714,1.214222675,7.354776806,1.027344271,7.225147176,-1.413551786
20190202,467,0.86543641,7.325872725,1.012491078,7.214707768,-1.225106824
20190203,474,1.189312485,7.17811188,1.031469761,7.054647276,-1.44719526
20190204,591,1.084370108,7.526287542,1.023336153,7.460591892,-1.069739916
20190205,638,1.428951883,7.681152883,1.010971787,7.490193807,-1.06488722
20190206,693,0.872832032,7.510741533,1.015392015,7.422780288,-1.083737194
20190207,704,1.000702903,7.588900931,1.029356061,7.450248785,-1.257994001
20190208,637,1.225538298,7.571485211,1.012035583,7.430352421,-1.341868684
20190209,400,0.961841327,7.546234526,1.0125,7.414651192,-1.338522431
20190210,391,0.996103484,7.605437047,1.016197783,7.551302349,-1.163264695
20190211,596,0.940693173,7.600804606,1.013702461,7.487855848,-1.293168581
20190212,645,1.185965186,7.870785937,1.025968992,7.657123062,-1.132039717
20190213,674,1.28901535,7.798097708,1.013946588,7.571625054,-0.931985626
20190214,694,0.790245413,7.377344049,1.016261836,7.255998299,-1.255789942
20190215,662,1.20149902,7.673117552,1.011077543,7.505712382,-0.932218174
20190216,437,0.743278799,7.393433602,1.016018307,7.338034234,-1.426014008
20190217,445,1.175616839,7.632781242,1.017228464,7.429048545,-0.852529417
20190218,677,1.359744818,7.280117148,1.034587424,7.160495354,-1.09851607
20190219,698,0.91721095,7.948081888,1.02669532,7.726882585,-1.184150419
20190220,747,0.760089608,7.767060325,1.034832221,7.574924123,-1.252205344
20190221,698,0.61554066,7.637087236,1.028223496,7.453398631,-1.399982285
20190222,600,1.069122936,7.605582638,1.015833333,7.395473511,-1.319657988
20190223,455,1.102059647,7.435497132,1.007032967,7.338069688,-1.281670747
20190224,504,0.677700853,7.442581749,1.058928571,7.282639068,-1.963621733
20190225,683,1.077129289,7.517071962,1.05295266,7.400432809,-1.610495215
20190226,805,0.237917811,7.61327764,1.027306606,7.473712423,-2.064825097
20190227,777,0.968198204,7.477456919,1.004182754,7.428249293,-1.538471957
20190228,872,0.603732822,7.596901175,1.030646571,7.458271398,-2.247921849
20190301,921,1.037495767,7.454061572,1.036187374,7.309519144,-2.400095462
20190302,617,0.78032817,6.950102615,1.014505673,6.900237677,-1.618929747
20190303,597,0.913430697,7.294782388,1.017308766,7.093567983,-1.567775519
20190304,597,0.963675159,6.884183617,1.043885788,6.767933107,-1.402235106
20190305,553,1.119862386,7.034228817,1.011754069,6.921181402,-1.151449454
20190306,624,0.997044,7.732291582,1.031410256,7.529958961,-1.109977813
20190307,698,0.522318217,7.520208053,1.020773639,7.379658575,-1.321672655
20190308,691,0.497450101,7.771421239,1.00984081,7.610754618,-1.464948141
20190309,428,0.704568941,7.75680808,1.015932354,7.507827959,-1.326096438
20190310,378,0.756341785,7.582927379,1.013227513,7.469333208,-1.25091059
20190311,607,0.631355376,7.704962225,1.028830313,7.533745468,-1.27304331
20190312,767,0.469341014,7.587976633,1.031116906,7.504114167,-1.499977025
20190313,726,0.704461996,7.885519148,1.025104946,7.741904976,-1.236619261
20190314,822,1.083487822,7.484114972,1.039603368,7.353740275,-1.170114217
20190315,726,1.1539119,7.439525487,1.0184573,7.327327752,-1.244057536
20190316,453,1.026326235,7.472040738,1.014348786,7.37783544,-1.102414781
20190317,475,0.643926897,7.21043045,1.013333333,7.080662183,-1.465870909
20190318,690,0.348576342,7.572582603,1.017149758,7.40990869,-1.544542982
20190319,782,1.172542974,7.371116472,1.023905939,7.205299395,-1.37665169
20190320,848,1.213700453,7.391972691,1.010121855,7.237375523,-0.789491354
20190321,811,1.225143933,7.285712702,1.021105631,7.151033898,-0.876262176
20190322,743,1.18384382,7.168592244,1.01183266,7.008824376,-0.713108483
20190323,572,0.494726632,7.166542018,1.03784965,7.059518121,-1.362526004
20190324,569,0.314414782,7.47298506,1.035969537,7.317895374,-1.573645177
20190325,803,1.409598498,7.735366281,1.013448621,7.536056873,-0.885282235
20190326,754,0.980275276,7.501321825,1.025243148,7.334607361,-1.100869098
20190327,817,0.950386927,7.526712204,1.024887801,7.399866637,-1.118372059
20190328,709,0.675820664,7.496507285,1.012693935,7.409033921,-1.339411945
20190329,615,0.997767216,7.487302573,1.010267992,7.338807681,-0.940740124
20190330,526,0.824100783,7.249040044,1.013773346,7.14270867,-1.146702358
20190331,538,0.781062919,7.598302169,1.015605638,7.486944815,-1.071160152
20190401,624,0.954395734,7.480281858,1.012820513,7.317096708,-1.342138765
20190402,715,0.795773883,7.67826393,1.016200466,7.508865815,-1.934532095
20190403,691,0.755321194,7.879771582,1.007649369,7.727294151,-1.631347834
20190404,758,0.884322977,7.690499461,1.019688974,7.48754416,-1.329138017
20190405,683,0.623680377,7.832286999,1.018252806,7.706115115,-1.552179
20190406,442,0.408981856,7.406037427,1.013838612,7.306112841,-2.058457949
20190407,443,0.287330065,7.69553926,1.009029345,7.620821427,-1.264588915
20190408,568,1.116999097,7.839727252,1.017605634,7.678924557,-1.306331992
20190409,642,1.144935824,7.688330775,1.021806854,7.514149215,-1.302008177
20190410,722,0.90008878,7.556808996,1.020667898,7.492277221,-1.147275337
20190411,617,1.007838924,7.881323031,1.025526742,7.754342258,-1.171008022
20190412,709,1.034803268,7.931308284,1.064174894,7.826424968,-1.205439146
20190413,455,1.085258702,7.645592719,1.007326007,7.474695283,-1.060770477
20190414,394,0.952100664,7.251985676,1,7.126604966,-1.087937601
20190415,587,1.219303925,7.499793137,1.017433277,7.394114545,-1.204275306
20190416,665,1.037826042,7.18840551,1.018796992,7.073662158,-1.541741622
20190417,580,0.873142324,7.547071067,1.03591954,7.459599803,-0.937177582
20190418,435,1.214535988,7.61048212,1.025287356,7.425369914,-0.855285777
20190419,362,0.840705347,7.220146905,1.010128913,7.176904236,-1.268705772
20190420,350,0.862249773,7.619365079,1.015714286,7.513777778,-0.971275015
20190421,340,0.892820619,7.825943678,1.011764706,7.720154696,-1.214232945
20190422,523,1.289257785,8.269395376,1.011472275,8.104070873,-0.988609171
20190423,621,1.390247112,7.73123026,1.016604044,7.573504277,-0.95817243
20190424,646,1.115416232,7.653782597,1.02244582,7.562963973,-1.120106249
20190425,601,0.949835605,7.685941765,1.013222911,7.494791221,-1.041983338
20190426,652,1.373814106,7.663816414,1.022494888,7.499508789,-1.12484429
20190427,434,0.583980282,7.700842727,1.022043011,7.546315809,-1.426943463
20190428,396,1.212841477,7.419039569,1.022727273,7.321156393,-1.266464373
20190429,551,0.771507678,7.964486874,1.025408348,7.847739546,-0.99924409
20190430,708,0.795685862,7.772115056,1.01683145,7.697054523,-1.254749797
20190501,537,0.576161274,7.523925531,1.009310987,7.420757233,-1.260662818
20190502,657,0.783995685,7.45361799,1.016573651,7.3714758,-0.772103592
20190503,654,1.067782488,7.586740611,1.017278287,7.317193463,-0.991494809
20190504,472,1.246044134,7.799656141,1.013983051,7.710582291,-1.014153865
20190505,476,0.916108985,7.404253682,1.021008403,7.275601253,-1.355383597
20190506,659,1.065835965,7.845179827,1.021623672,7.736152085,-1.012790354
20190507,722,1.072031617,7.706121429,1.024584488,7.58796876,-1.214713217
20190508,728,0.885615095,8.019011125,1.029990842,7.862559244,-1.04758273
20190509,883,0.031360197,7.848916486,1.035032088,7.744359061,-2.053815769
20190510,838,0.52821717,7.765902925,1.020797818,7.648014529,-2.064049744
20190511,554,0.670909895,7.312588746,1.029459988,7.18461812,-1.651765961
20190512,497,0.783325533,7.208650198,1.007042254,7.099858826,-1.113116615
20190513,834,-0.141473939,7.533477407,1.03117506,7.435268282,-1.991991475
20190514,674,0.947278235,7.540086738,1.008784144,7.387704469,-1.299900042
20190515,767,1.111967853,7.81338746,1.016514559,7.647302321,-1.07964221
20190516,687,1.059309482,7.786159311,1.012372635,7.6597297,-1.098103609
20190517,628,0.788373701,7.644823378,1.028768577,7.486264461,-1.069281495
20190518,647,0.789994136,7.493635838,1.03436373,7.333192031,-1.125651282
20190519,537,0.668125229,7.359559518,1.013656114,7.287864918,-0.990171402
20190520,576,1.187292339,7.435882373,1.005208333,7.293480752,-0.87298036
20190521,799,1.19603806,7.542016807,1.018397997,7.405561515,-1.26467728
20190522,790,0.898407734,7.343385101,1.027921809,7.23256533,-1.531541095
20190523,739,0.693650131,7.430782797,1.057664798,7.347103846,-1.459690754
20190524,691,0.682500991,7.571905669,1.017848529,7.482044348,-1.22956143
20190525,526,0.984470522,7.835887222,1.02148289,7.722435187,-0.887351036
